date,state,district,age_0_5,age_5_17,age_18_greater,total_enrolment
2025-12-24,Tamil Nadu,Coimbatore,46,14,7,67
2025-12-24,Tamil Nadu,Cuddalore,56,8,3,67
2025-12-24,Tamil Nadu,Dharmapuri,28,6,11,45
2025-12-24,Tamil Nadu,Dindigul,36,8,1,45
2025-12-24,Tamil Nadu,Erode,36,5,2,43
2025-12-24,Tamil Nadu,Kallakurichi,9,2,7,18
2025-12-24,Tamil Nadu,Kancheepuram,69,32,2,103
2025-12-24,Tamil Nadu,Kanyakumari,38,1,0,39
2025-12-24,Tamil Nadu,Karur,31,4,0,35
2025-12-24,Tamil Nadu,Krishnagiri,47,8,2,57
2025-12-24,Tamil Nadu,Madurai,59,6,1,66
2025-12-24,Tamil Nadu,Mayiladuthurai,4,2,0,6
2025-12-24,Tamil Nadu,Nagapattinam,41,1,0,42
2025-12-24,Tamil Nadu,Namakkal,21,8,1,30
2025-12-24,Tamil Nadu,Perambalur,28,2,0,30
2025-12-24,Tamil Nadu,Pudukottai,46,5,14,65
2025-12-24,Tamil Nadu,Ramanathapuram,36,0,4,40
2025-12-24,Tamil Nadu,Salem,76,16,39,131
2025-12-24,Tamil Nadu,Sivaganga,36,4,2,42
2025-12-24,Tamil Nadu,Tenkasi,14,1,0,15
2025-12-24,Tamil Nadu,Thanjavur,65,19,3,87
2025-12-24,Tamil Nadu,The Nilgiris,16,7,0,23
2025-12-24,Tamil Nadu,Theni,29,3,0,32
2025-12-24,Tamil Nadu,Thiruvallur,75,14,1,90
2025-12-24,Tamil Nadu,Thiruvarur,36,11,0,47
2025-12-24,Tamil Nadu,Thoothukudi,39,7,0,46
2025-12-24,Tamil Nadu,Tiruchirappalli,76,9,3,88
2025-12-24,Tamil Nadu,Tirunelveli,70,8,0,78
2025-12-24,Tamil Nadu,Tirupathur,11,0,0,11
2025-12-24,Tamil Nadu,Tiruppur,43,16,0,59
2025-12-24,Tamil Nadu,Tiruvannamalai,65,2,5,72
2025-12-24,Tamil Nadu,Vellore,74,12,0,86
2025-12-24,Tamil Nadu,Viluppuram,66,8,1,75
2025-12-24,Tamil Nadu,Virudhunagar,49,6,6,61
2025-12-24,Telangana,Adilabad,43,5,1,49
2025-12-24,Telangana,Bhadradri Kothagudem,21,3,1,25
2025-12-24,Telangana,Hyderabad,186,26,24,236
2025-12-24,Telangana,Jagitial,17,1,0,18
2025-12-24,Telangana,Jayashankar Bhupalapally,9,1,0,10
2025-12-24,Telangana,Jogulamba Gadwal,5,6,0,11
2025-12-24,Telangana,Kamareddy,20,0,1,21
2025-12-24,Telangana,Karimnagar,53,4,0,57
2025-12-24,Telangana,Khammam,28,5,0,33
2025-12-24,Telangana,Mahabubabad,10,2,0,12
2025-12-24,Telangana,Mahabubnagar,85,27,0,112
2025-12-24,Telangana,Medak,68,9,0,77
2025-12-24,Telangana,Medchal–Malkajgiri,45,9,2,56
2025-12-24,Telangana,Mulugu,10,0,0,10
2025-12-24,Telangana,Nagarkurnool,14,7,0,21
2025-12-24,Telangana,Nalgonda,57,15,9,81
2025-12-24,Telangana,Narayanpet,13,1,0,14
2025-12-24,Telangana,Nirmal,23,1,0,24
2025-12-24,Telangana,Nizamabad,72,6,3,81
2025-12-24,Telangana,Peddapalli,5,0,0,5
2025-12-24,Telangana,Rajanna Sircilla,8,1,1,10
2025-12-24,Telangana,Sangareddy,30,5,1,36
2025-12-24,Telangana,Siddipet,6,1,0,7
2025-12-24,Telangana,Suryapet,19,1,0,20
2025-12-24,Telangana,Vikarabad,29,4,0,33
2025-12-24,Telangana,Wanaparthy,16,4,0,20
2025-12-24,Telangana,Warangal Rural,11,1,0,12
2025-12-24,Telangana,Warangal Urban,9,0,1,10
2025-12-24,Tripura,Dhalai,12,10,0,22
2025-12-24,Tripura,Gomati,7,2,0,9
2025-12-24,Tripura,Khowai,3,1,0,4
2025-12-24,Tripura,North Tripura,11,4,0,15
2025-12-24,Tripura,Sepahijala,21,10,2,33
2025-12-24,Tripura,South Tripura,23,13,0,36
2025-12-24,Tripura,Unakoti,6,3,0,9
2025-12-24,Tripura,West Tripura,42,8,0,50
2025-12-24,Uttar Pradesh,Agra,132,68,2,202
2025-12-24,Uttar Pradesh,Aligarh,75,36,1,112
2025-12-24,Uttar Pradesh,Ambedkar Nagar,37,22,0,59
2025-12-24,Uttar Pradesh,Amethi,28,17,0,45
2025-12-24,Uttar Pradesh,Amroha,52,23,2,77
2025-12-24,Uttar Pradesh,Auraiya,14,6,2,22
2025-12-24,Uttar Pradesh,Ayodhya,7,4,0,11
2025-12-24,Uttar Pradesh,Azamgarh,46,81,2,129
2025-12-24,Uttar Pradesh,Baghpat,28,31,1,60
2025-12-24,Uttar Pradesh,Bahraich,50,75,5,130
2025-12-24,Uttar Pradesh,Ballia,47,59,0,106
2025-12-24,Uttar Pradesh,Balrampur,29,53,2,84
2025-12-24,Uttar Pradesh,Banda,40,20,0,60
2025-12-24,Uttar Pradesh,Barabanki,5,2,0,7
2025-12-24,Uttar Pradesh,Bareilly,83,54,0,137
2025-12-24,Uttar Pradesh,Basti,42,49,0,91
2025-12-24,Uttar Pradesh,Bhadohi,1,2,0,3
2025-12-24,Uttar Pradesh,Bijnor,113,33,1,147
2025-12-24,Uttar Pradesh,Budaun,48,58,1,107
2025-12-24,Uttar Pradesh,Bulandshahr,95,67,19,181
2025-12-24,Uttar Pradesh,Chandauli,33,27,0,60
2025-12-24,Uttar Pradesh,Chitrakoot,40,26,0,66
2025-12-24,Uttar Pradesh,Deoria,32,49,1,82
2025-12-24,Uttar Pradesh,Etah,26,13,0,39
2025-12-24,Uttar Pradesh,Etawah,27,13,1,41
2025-12-24,Uttar Pradesh,Farrukhabad,49,19,0,68
2025-12-24,Uttar Pradesh,Fatehpur,38,31,1,70
2025-12-24,Uttar Pradesh,Firozabad,40,29,0,69
2025-12-24,Uttar Pradesh,Gautam Buddha Nagar,53,40,11,104
2025-12-24,Uttar Pradesh,Ghaziabad,74,48,1,123
2025-12-24,Uttar Pradesh,Ghazipur,39,66,0,105
2025-12-24,Uttar Pradesh,Gonda,47,43,1,91
2025-12-24,Uttar Pradesh,Gorakhpur,61,57,0,118
2025-12-24,Uttar Pradesh,Hamirpur,26,10,2,38
2025-12-24,Uttar Pradesh,Hapur,40,20,1,61
2025-12-24,Uttar Pradesh,Hardoi,92,60,1,153
2025-12-24,Uttar Pradesh,Hathras,27,26,0,53
2025-12-24,Uttar Pradesh,Jalaun,28,16,14,58
2025-12-24,Uttar Pradesh,Jaunpur,49,58,0,107
2025-12-24,Uttar Pradesh,Jhansi,69,23,0,92
2025-12-24,Uttar Pradesh,Kannauj,32,18,0,50
2025-12-24,Uttar Pradesh,Kanpur Dehat,35,21,3,59
2025-12-24,Uttar Pradesh,Kanpur Nagar,70,68,18,156
2025-12-24,Uttar Pradesh,Kasganj,21,25,0,46
2025-12-24,Uttar Pradesh,Kaushambi,39,24,0,63
2025-12-24,Uttar Pradesh,Kheri,83,69,6,158
2025-12-24,Uttar Pradesh,Kushinagar,42,45,2,89
2025-12-24,Uttar Pradesh,Lalitpur,32,7,1,40
2025-12-24,Uttar Pradesh,Lucknow,119,67,5,191
2025-12-24,Uttar Pradesh,Maharajganj,27,54,5,86
2025-12-24,Uttar Pradesh,Mahoba,20,20,0,40
2025-12-24,Uttar Pradesh,Mainpuri,40,36,0,76
2025-12-24,Uttar Pradesh,Mathura,66,47,0,113
2025-12-24,Uttar Pradesh,Mau,33,37,0,70
2025-12-24,Uttar Pradesh,Meerut,80,58,1,139
2025-12-24,Uttar Pradesh,Mirzapur,31,28,0,59
2025-12-24,Uttar Pradesh,Moradabad,62,17,2,81
2025-12-24,Uttar Pradesh,Muzaffarnagar,51,33,2,86
2025-12-24,Uttar Pradesh,Pilibhit,54,12,4,70
2025-12-24,Uttar Pradesh,Pratapgarh,46,26,1,73
2025-12-24,Uttar Pradesh,Prayagraj,7,5,2,14
2025-12-24,Uttar Pradesh,Rampur,59,29,2,90
2025-12-24,Uttar Pradesh,Saharanpur,116,30,1,147
2025-12-24,Uttar Pradesh,Sambhal,32,51,1,84
2025-12-24,Uttar Pradesh,Sant Kabir Nagar,39,29,0,68
2025-12-24,Uttar Pradesh,Shahjahanpur,44,47,0,91
2025-12-24,Uttar Pradesh,Shamli,81,24,1,106
2025-12-24,Uttar Pradesh,Siddharthnagar,44,56,3,103
2025-12-24,Uttar Pradesh,Sitapur,93,57,5,155
2025-12-24,Uttar Pradesh,Sonbhadra,20,16,0,36
2025-12-24,Uttar Pradesh,Sultanpur,35,34,0,69
2025-12-24,Uttar Pradesh,Unnao,62,48,6,116
2025-12-24,Uttar Pradesh,Varanasi,84,41,15,140
2025-12-24,Uttarakhand,Almora,16,2,0,18
2025-12-24,Uttarakhand,Bageshwar,5,0,0,5
2025-12-24,Uttarakhand,Chamoli,10,0,2,12
2025-12-24,Uttarakhand,Champawat,9,0,0,9
2025-12-24,Uttarakhand,Dehradun,55,4,3,62
2025-12-24,Uttarakhand,Haridwar,32,17,1,50
2025-12-24,Uttarakhand,Nainital,10,1,0,11
2025-12-24,Uttarakhand,Pauri Garhwal,16,3,1,20
2025-12-24,Uttarakhand,Pithoragarh,12,3,1,16
2025-12-24,Uttarakhand,Rudraprayag,13,1,0,14
2025-12-24,Uttarakhand,Tehri Garhwal,31,3,1,35
2025-12-24,Uttarakhand,Udham Singh Nagar,49,6,1,56
2025-12-24,Uttarakhand,Uttarkashi,23,1,0,24
2025-12-24,West Bengal,Alipurduar,6,3,7,16
2025-12-24,West Bengal,Bankura,48,17,3,68
2025-12-24,West Bengal,Birbhum,71,16,0,87
2025-12-24,West Bengal,Cooch Behar,20,10,2,32
2025-12-24,West Bengal,Dakshin Dinajpur,28,15,0,43
2025-12-24,West Bengal,Darjeeling,20,10,7,37
2025-12-24,West Bengal,Hooghly,69,30,7,106
2025-12-24,West Bengal,Howrah,33,21,1,55
2025-12-24,West Bengal,Jalpaiguri,23,46,4,73
2025-12-24,West Bengal,Jhargram,5,0,0,5
2025-12-24,West Bengal,Kalimpong,1,2,1,4
2025-12-24,West Bengal,Kolkata,45,42,13,100
2025-12-24,West Bengal,Malda,96,44,0,140
2025-12-24,West Bengal,Murshidabad,142,50,1,193
2025-12-24,West Bengal,Nadia,41,23,5,69
2025-12-24,West Bengal,Paschim Bardhaman,4,8,5,17
2025-12-24,West Bengal,Paschim Medinipur,125,33,4,162
2025-12-24,West Bengal,Purba Bardhaman,18,1,2,21
2025-12-24,West Bengal,Purba Medinipur,76,6,0,82
2025-12-24,West Bengal,Purulia,44,23,4,71
2025-12-24,West Bengal,Uttar Dinajpur,76,43,1,120
2025-12-25,Andaman And Nicobar Islands,North And Middle Andaman,1,0,0,1
2025-12-25,Andaman And Nicobar Islands,South Andaman,2,0,0,2
2025-12-25,Andhra Pradesh,Alluri Sitharama Raju,14,0,0,14
2025-12-25,Andhra Pradesh,Anakapalli,6,0,0,6
2025-12-25,Andhra Pradesh,Ananthapuramu,28,4,0,32
2025-12-25,Andhra Pradesh,Annamayya,7,1,0,8
2025-12-25,Andhra Pradesh,Bapatla,2,1,1,4
2025-12-25,Andhra Pradesh,Chittoor,72,17,0,89
2025-12-25,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,5,1,0,6
2025-12-25,Andhra Pradesh,East Godavari,56,5,1,62
2025-12-25,Andhra Pradesh,Eluru,7,1,1,9
2025-12-25,Andhra Pradesh,Guntur,71,23,3,97
2025-12-25,Andhra Pradesh,Kakinada,8,2,0,10
2025-12-25,Andhra Pradesh,Krishna,42,7,1,50
2025-12-25,Andhra Pradesh,Kurnool,71,12,0,83
2025-12-25,Andhra Pradesh,Nandyal,4,1,0,5
2025-12-25,Andhra Pradesh,Palnadu,6,0,0,6
2025-12-25,Andhra Pradesh,Parvathipuram Manyam,4,0,0,4
2025-12-25,Andhra Pradesh,Prakasam,40,15,0,55
2025-12-25,Andhra Pradesh,Sri Sathya Sai,10,0,1,11
2025-12-25,Andhra Pradesh,Srikakulam,26,3,0,29
2025-12-25,Andhra Pradesh,Tirupati,13,15,3,31
2025-12-25,Andhra Pradesh,Visakhapatnam,76,6,2,84
2025-12-25,Andhra Pradesh,Vizianagaram,20,0,0,20
2025-12-25,Andhra Pradesh,West Godavari,36,9,1,46
2025-12-25,Arunachal Pradesh,East Kameng,2,3,0,5
2025-12-25,Arunachal Pradesh,Kra Daadi,0,2,0,2
2025-12-25,Arunachal Pradesh,Lohit,4,4,0,8
2025-12-25,Arunachal Pradesh,Longding,0,1,0,1
2025-12-25,Arunachal Pradesh,Namsai,0,1,0,1
2025-12-25,Arunachal Pradesh,Papum Pare,2,1,0,3
2025-12-25,Arunachal Pradesh,Tirap,0,1,0,1
2025-12-25,Arunachal Pradesh,Upper Siang,1,0,0,1
2025-12-25,Arunachal Pradesh,West Kameng,0,1,0,1
2025-12-25,Arunachal Pradesh,West Siang,0,2,0,2
2025-12-25,Assam,Bajali,1,0,0,1
2025-12-25,Assam,Baksa,11,10,0,21
2025-12-25,Assam,Barpeta,21,30,3,54
2025-12-25,Assam,Biswanath,1,7,0,8
2025-12-25,Assam,Bongaigaon,6,5,0,11
2025-12-25,Assam,Cachar,24,39,4,67
2025-12-25,Assam,Charaideo,4,5,0,9
2025-12-25,Assam,Chirang,7,12,5,24
2025-12-25,Assam,Darrang,17,35,0,52
2025-12-25,Assam,Dhemaji,11,27,0,38
2025-12-25,Assam,Dhubri,33,44,0,77
2025-12-25,Assam,Dibrugarh,7,17,0,24
2025-12-25,Assam,Dima Hasao,0,1,0,1
2025-12-25,Assam,Goalpara,23,24,3,50
2025-12-25,Assam,Golaghat,2,31,0,33
2025-12-25,Assam,Hailakandi,14,17,16,47
2025-12-25,Assam,Hojai,17,19,0,36
2025-12-25,Assam,Jorhat,8,12,8,28
2025-12-25,Assam,Kamrup,40,32,0,72
2025-12-25,Assam,Karbi Anglong,3,17,2,22
2025-12-25,Assam,Karimganj,47,41,0,88
2025-12-25,Assam,Kokrajhar,17,5,0,22
2025-12-25,Assam,Lakhimpur,19,23,0,42
2025-12-25,Assam,Majuli,3,2,0,5
2025-12-25,Assam,Nagaon,26,34,0,60
2025-12-25,Assam,Nalbari,10,19,4,33
2025-12-25,Assam,Sonitpur,18,27,0,45
2025-12-25,Assam,Tinsukia,21,23,0,44
2025-12-25,Assam,Udalguri,19,28,1,48
2025-12-25,Assam,West Karbi Anglong,0,0,25,25
2025-12-25,Bihar,Araria,53,100,0,153
2025-12-25,Bihar,Arwal,4,65,1,70
2025-12-25,Bihar,Aurangabad,31,202,20,253
2025-12-25,Bihar,Banka,59,131,0,190
2025-12-25,Bihar,Begusarai,55,131,1,187
2025-12-25,Bihar,Bhagalpur,41,155,1,197
2025-12-25,Bihar,Bhojpur,25,270,3,298
2025-12-25,Bihar,Buxar,15,142,3,160
2025-12-25,Bihar,Darbhanga,55,109,0,164
2025-12-25,Bihar,East Champaran,62,347,5,414
2025-12-25,Bihar,Gaya,60,511,10,581
2025-12-25,Bihar,Gopalganj,37,188,2,227
2025-12-25,Bihar,Jamui,14,48,0,62
2025-12-25,Bihar,Jehanabad,7,86,2,95
2025-12-25,Bihar,Katihar,69,67,3,139
2025-12-25,Bihar,Khagaria,43,100,0,143
2025-12-25,Bihar,Kishanganj,20,30,0,50
2025-12-25,Bihar,Lakshisarai,21,59,0,80
2025-12-25,Bihar,Madhepura,47,126,0,173
2025-12-25,Bihar,Madhubani,95,229,1,325
2025-12-25,Bihar,Munger,15,88,0,103
2025-12-25,Bihar,Muzaffarpur,53,186,56,295
2025-12-25,Bihar,Nalanda,22,214,1,237
2025-12-25,Bihar,Nawada,23,263,0,286
2025-12-25,Bihar,Patna,64,325,14,403
2025-12-25,Bihar,Purnia,90,133,1,224
2025-12-25,Bihar,Rohtas,30,171,2,203
2025-12-25,Bihar,Saharsa,22,108,1,131
2025-12-25,Bihar,Samastipur,94,174,3,271
2025-12-25,Bihar,Saran,64,383,2,449
2025-12-25,Bihar,Sheikhpura,6,28,0,34
2025-12-25,Bihar,Sheohar,9,30,0,39
2025-12-25,Bihar,Sitamarhi,60,210,3,273
2025-12-25,Bihar,Siwan,41,179,1,221
2025-12-25,Bihar,Supaul,49,114,2,165
2025-12-25,Bihar,Vaishali,62,193,0,255
2025-12-25,Bihar,West Champaran,71,433,5,509
2025-12-25,Chandigarh,Chandigarh,20,8,0,28
2025-12-25,Chhattisgarh,Balod,13,0,0,13
2025-12-25,Chhattisgarh,Bastar,85,36,0,121
2025-12-25,Chhattisgarh,Bemetara,14,4,0,18
2025-12-25,Chhattisgarh,Bijapur,22,24,27,73
2025-12-25,Chhattisgarh,Bilaspur,51,25,0,76
2025-12-25,Chhattisgarh,Dakshin Bastar Dantewada,17,2,0,19
2025-12-25,Chhattisgarh,Dhamtari,16,0,0,16
2025-12-25,Chhattisgarh,Durg,25,10,0,35
2025-12-25,Chhattisgarh,Gariyaband,10,5,0,15
2025-12-25,Chhattisgarh,Gaurela-Pendra-Marwahi,1,0,0,1
2025-12-25,Chhattisgarh,Janjgir-Champa,36,8,0,44
2025-12-25,Chhattisgarh,Jashpur,19,50,0,69
2025-12-25,Chhattisgarh,Kabeerdham,6,1,0,7
2025-12-25,Chhattisgarh,Kondagaon,13,24,0,37
2025-12-25,Chhattisgarh,Korba,20,4,0,24
2025-12-25,Chhattisgarh,Mahasamund,20,17,0,37
2025-12-25,Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,3,1,0,4
2025-12-25,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,1,1,0,2
2025-12-25,Chhattisgarh,Mungeli,23,8,0,31
2025-12-25,Chhattisgarh,Narayanpur,3,5,0,8
2025-12-25,Chhattisgarh,Raigarh,14,16,0,30
2025-12-25,Chhattisgarh,Raipur,35,7,0,42
2025-12-25,Chhattisgarh,Rajnandgaon,31,12,0,43
2025-12-25,Chhattisgarh,Sakti,3,1,0,4
2025-12-25,Chhattisgarh,Sarangarh-Bilaigarh,3,1,0,4
2025-12-25,Chhattisgarh,Sukma,1,14,0,15
2025-12-25,Chhattisgarh,Surajpur,29,19,1,49
2025-12-25,Chhattisgarh,Surguja,26,15,0,41
2025-12-25,Chhattisgarh,Uttar Bastar Kanker,8,2,0,10
2025-12-25,Delhi,Central Delhi,8,8,1,17
2025-12-25,Delhi,East Delhi,44,13,1,58
2025-12-25,Delhi,New Delhi,1,1,0,2
2025-12-25,Delhi,North Delhi,21,16,1,38
2025-12-25,Delhi,North East Delhi,45,24,0,69
2025-12-25,Delhi,North West Delhi,103,39,1,143
2025-12-25,Delhi,Shahdara,4,1,0,5
2025-12-25,Delhi,South Delhi,80,44,2,126
2025-12-25,Delhi,South East Delhi,1,0,0,1
2025-12-25,Delhi,South West Delhi,56,17,2,75
2025-12-25,Delhi,West Delhi,43,28,2,73
2025-12-25,Goa,North Goa,13,2,2,17
2025-12-25,Goa,South Goa,6,3,0,9
2025-12-25,Gujarat,Ahmedabad,142,106,11,259
2025-12-25,Gujarat,Amreli,60,8,4,72
2025-12-25,Gujarat,Anand,72,15,25,112
2025-12-25,Gujarat,Aravalli,34,8,0,42
2025-12-25,Gujarat,Banaskantha,127,102,8,237
2025-12-25,Gujarat,Bharuch,41,10,1,52
2025-12-25,Gujarat,Bhavnagar,90,15,8,113
2025-12-25,Gujarat,Botad,15,4,3,22
2025-12-25,Gujarat,Dahod,49,28,1,78
2025-12-25,Gujarat,Devbhumi Dwarka,13,3,0,16
2025-12-25,Gujarat,Gandhinagar,55,18,12,85
2025-12-25,Gujarat,Gir Somnath,28,11,4,43
2025-12-25,Gujarat,Jamnagar,49,9,1,59
2025-12-25,Gujarat,Junagadh,78,13,0,91
2025-12-25,Gujarat,Kheda,64,26,2,92
2025-12-25,Gujarat,Mahisagar,20,3,4,27
2025-12-25,Gujarat,Morbi,20,17,13,50
2025-12-25,Gujarat,Narmada,12,4,1,17
2025-12-25,Gujarat,Navsari,33,5,0,38
2025-12-25,Gujarat,Panchmahal,43,17,0,60
2025-12-25,Gujarat,Patan,29,19,5,53
2025-12-25,Gujarat,Porbandar,13,2,0,15
2025-12-25,Gujarat,Rajkot,91,31,3,125
2025-12-25,Gujarat,Sabarkantha,35,17,10,62
2025-12-25,Gujarat,Surat,149,59,12,220
2025-12-25,Gujarat,Surendranagar,5,0,0,5
2025-12-25,Gujarat,Tapi,12,3,4,19
2025-12-25,Gujarat,Vadodara,92,53,8,153
2025-12-25,Gujarat,Valsad,71,14,1,86
2025-12-25,Haryana,Ambala,25,2,0,27
2025-12-25,Haryana,Bhiwani,30,4,0,34
2025-12-25,Haryana,Charkhi Dadri,5,1,0,6
2025-12-25,Haryana,Faridabad,38,29,0,67
2025-12-25,Haryana,Fatehabad,33,1,0,34
2025-12-25,Haryana,Hisar,47,2,0,49
2025-12-25,Haryana,Jhajjar,24,2,0,26
2025-12-25,Haryana,Jind,47,1,0,48
2025-12-25,Haryana,Kaithal,26,1,0,27
2025-12-25,Haryana,Karnal,33,6,0,39
2025-12-25,Haryana,Kurukshetra,20,0,0,20
2025-12-25,Haryana,Mahendragarh,36,1,0,37
2025-12-25,Haryana,Palwal,40,11,0,51
2025-12-25,Haryana,Panchkula,11,5,0,16
2025-12-25,Haryana,Panipat,30,5,0,35
2025-12-25,Haryana,Rewari,18,1,0,19
2025-12-25,Haryana,Rohtak,26,3,0,29
2025-12-25,Haryana,Sirsa,41,7,0,48
2025-12-25,Haryana,Sonipat,37,5,0,42
2025-12-25,Haryana,Yamunanagar,1,0,0,1
2025-12-25,Himachal Pradesh,Bilaspur,13,1,0,14
2025-12-25,Himachal Pradesh,Chamba,9,0,0,9
2025-12-25,Himachal Pradesh,Hamirpur,5,0,0,5
2025-12-25,Himachal Pradesh,Kangra,24,1,0,25
2025-12-25,Himachal Pradesh,Kullu,8,6,0,14
2025-12-25,Himachal Pradesh,Mandi,30,0,0,30
2025-12-25,Himachal Pradesh,Shimla,10,5,0,15
2025-12-25,Himachal Pradesh,Sirmaur,17,0,0,17
2025-12-25,Himachal Pradesh,Solan,8,0,0,8
2025-12-25,Himachal Pradesh,Una,5,0,0,5
2025-12-25,Jammu And Kashmir,Anantnag,24,3,0,27
2025-12-25,Jammu And Kashmir,Baramulla,37,5,0,42
2025-12-25,Jammu And Kashmir,Budgam,8,1,1,10
2025-12-25,Jammu And Kashmir,Doda,22,15,0,37
2025-12-25,Jammu And Kashmir,Ganderbal,1,0,0,1
2025-12-25,Jammu And Kashmir,Jammu,39,11,2,52
2025-12-25,Jammu And Kashmir,Kathua,25,3,0,28
2025-12-25,Jammu And Kashmir,Kishtwar,10,5,0,15
2025-12-25,Jammu And Kashmir,Kulgam,13,8,0,21
2025-12-25,Jammu And Kashmir,Kupwara,19,5,0,24
2025-12-25,Jammu And Kashmir,Pulwama,20,2,0,22
2025-12-25,Jammu And Kashmir,Rajouri,27,8,0,35
2025-12-25,Jammu And Kashmir,Ramban,24,10,0,34
2025-12-25,Jammu And Kashmir,Reasi,11,12,0,23
2025-12-25,Jammu And Kashmir,Samba,3,2,0,5
2025-12-25,Jammu And Kashmir,Srinagar,18,5,0,23
2025-12-25,Jammu And Kashmir,Udhampur,18,8,0,26
2025-12-25,Jharkhand,Bokaro,19,47,0,66
2025-12-25,Jharkhand,Chatra,19,66,0,85
2025-12-25,Jharkhand,Deoghar,37,83,9,129
2025-12-25,Jharkhand,Dhanbad,42,39,0,81
2025-12-25,Jharkhand,Dumka,16,54,0,70
2025-12-25,Jharkhand,East Singhbhum,32,32,2,66
2025-12-25,Jharkhand,Garhwa,29,23,0,52
2025-12-25,Jharkhand,Giridih,62,134,0,196
2025-12-25,Jharkhand,Godda,21,40,0,61
2025-12-25,Jharkhand,Gumla,29,26,0,55
2025-12-25,Jharkhand,Hazaribagh,33,46,0,79
2025-12-25,Jharkhand,Jamtara,33,23,0,56
2025-12-25,Jharkhand,Khunti,10,7,0,17
2025-12-25,Jharkhand,Koderma,24,29,0,53
2025-12-25,Jharkhand,Latehar,19,13,0,32
2025-12-25,Jharkhand,Lohardaga,30,12,0,42
2025-12-25,Jharkhand,Pakur,4,6,0,10
2025-12-25,Jharkhand,Palamu,52,37,0,89
2025-12-25,Jharkhand,Ramgarh,17,27,0,44
2025-12-25,Jharkhand,Ranchi,35,43,0,78
2025-12-25,Jharkhand,Sahibganj,1,1,0,2
2025-12-25,Jharkhand,Saraikela-Kharsawan,15,18,0,33
2025-12-25,Jharkhand,Simdega,10,4,0,14
2025-12-25,Jharkhand,West Singhbhum,28,57,0,85
2025-12-25,Karnataka,Bagalkote,69,19,3,91
2025-12-25,Karnataka,Ballari,22,6,0,28
2025-12-25,Karnataka,Belagavi,69,11,1,81
2025-12-25,Karnataka,Bengaluru South,0,6,0,6
2025-12-25,Karnataka,Bidar,43,14,0,57
2025-12-25,Karnataka,Bijapur,33,19,0,52
2025-12-25,Karnataka,Chamarajanagara,16,4,0,20
2025-12-25,Karnataka,Chikkaballapura,41,9,0,50
2025-12-25,Karnataka,Chikmagalur,15,1,0,16
2025-12-25,Karnataka,Chitradurga,37,8,0,45
2025-12-25,Karnataka,Dakshina Kannada,58,10,0,68
2025-12-25,Karnataka,Davanagere,51,8,0,59
2025-12-25,Karnataka,Dharwad,53,5,0,58
2025-12-25,Karnataka,Gadag,22,7,0,29
2025-12-25,Karnataka,Hassan,27,3,0,30
2025-12-25,Karnataka,Haveri,35,3,0,38
2025-12-25,Karnataka,Kalaburagi,37,14,0,51
2025-12-25,Karnataka,Kodagu,9,0,0,9
2025-12-25,Karnataka,Kolar,28,10,0,38
2025-12-25,Karnataka,Koppal,47,13,2,62
2025-12-25,Karnataka,Mandya,29,5,0,34
2025-12-25,Karnataka,Mysuru,30,7,2,39
2025-12-25,Karnataka,Raichur,53,28,6,87
2025-12-25,Karnataka,Ramanagara,20,3,0,23
2025-12-25,Karnataka,Shivamogga,21,5,0,26
2025-12-25,Karnataka,Tumakuru,30,4,0,34
2025-12-25,Karnataka,Udupi,34,4,4,42
2025-12-25,Karnataka,Uttara Kannada,34,3,0,37
2025-12-25,Karnataka,Vijayanagara,22,5,4,31
2025-12-25,Karnataka,Yadgiri,46,33,0,79
2025-12-25,Kerala,Alappuzha,25,19,11,55
2025-12-25,Kerala,Ernakulam,31,24,0,55
2025-12-25,Kerala,Idukki,11,3,0,14
2025-12-25,Kerala,Kannur,40,26,12,78
2025-12-25,Kerala,Kasaragod,32,19,0,51
2025-12-25,Kerala,Kollam,32,16,5,53
2025-12-25,Kerala,Kottayam,19,22,0,41
2025-12-25,Kerala,Kozhikode,50,35,4,89
2025-12-25,Kerala,Malappuram,115,56,1,172
2025-12-25,Kerala,Palakkad,65,21,3,89
2025-12-25,Kerala,Pathanamthitta,20,23,3,46
2025-12-25,Kerala,Thiruvananthapuram,39,24,5,68
2025-12-25,Kerala,Thrissur,30,40,5,75
2025-12-25,Kerala,Wayanad,7,2,2,11
2025-12-25,Ladakh,Kargil,5,1,0,6
2025-12-25,Lakshadweep,Lakshadweep,1,0,0,1
2025-12-25,Madhya Pradesh,Agar Malwa,34,11,1,46
2025-12-25,Madhya Pradesh,Alirajpur,30,31,27,88
2025-12-25,Madhya Pradesh,Anuppur,42,9,0,51
2025-12-25,Madhya Pradesh,Balaghat,46,19,0,65
2025-12-25,Madhya Pradesh,Barwani,62,31,0,93
2025-12-25,Madhya Pradesh,Betul,54,10,1,65
2025-12-25,Madhya Pradesh,Bhind,46,47,0,93
2025-12-25,Madhya Pradesh,Bhopal,91,9,2,102
2025-12-25,Madhya Pradesh,Burhanpur,29,15,1,45
2025-12-25,Madhya Pradesh,Chhatarpur,113,54,0,167
2025-12-25,Madhya Pradesh,Chhindwara,79,7,0,86
